"TaxaID","genome_composition","serotype","genotype"
12076,"IV: ssRNA(+)","",""
2760813,"IV: ssRNA(+)","",""
138950,"IV: ssRNA(+)","",""
42779,"IV: ssRNA(+)","Coxsackievirus A1",""
42770,"IV: ssRNA(+)","Coxsackievirus A11",""
42772,"IV: ssRNA(+)","Coxsackievirus A13",""
42775,"IV: ssRNA(+)","Coxsackievirus A17",""
42776,"IV: ssRNA(+)","Coxsackievirus A18",""
42782,"IV: ssRNA(+)","Coxsackievirus A20",""
12070,"IV: ssRNA(+)","Coxsackievirus A21",""
42783,"IV: ssRNA(+)","Coxsackievirus A22",""
12089,"IV: ssRNA(+)","Coxsackievirus A24",""
310756,"IV: ssRNA(+)","Coxsackievirus A24",""
310755,"IV: ssRNA(+)","Coxsackievirus A24",""
2650411,"IV: ssRNA(+)","",""
861519,"IV: ssRNA(+)","Enterovirus C109",""
325445,"IV: ssRNA(+)","Enterovirus C96",""
1295563,"IV: ssRNA(+)","Enterovirus C99",""
12080,"IV: ssRNA(+)","Human poliovirus 1",""
12081,"IV: ssRNA(+)","Human poliovirus 1",""
12083,"IV: ssRNA(+)","Human poliovirus 2",""
12086,"IV: ssRNA(+)","Human poliovirus 3",""
2760818,"IV: ssRNA(+)","",""
2760819,"IV: ssRNA(+)","",""
2760820,"IV: ssRNA(+)","",""
138951,"IV: ssRNA(+)","",""
42789,"IV: ssRNA(+)","enterovirus D68",""
12090,"IV: ssRNA(+)","enterovirus D70",""
2015550,"IV: ssRNA(+)","enterovirus D94",""
12064,"IV: ssRNA(+)","",""
106607,"IV: ssRNA(+)","",""
106608,"IV: ssRNA(+)","",""
1330520,"IV: ssRNA(+)","",""
269638,"IV: ssRNA(+)","",""
263532,"IV: ssRNA(+)","",""
2849103,"IV: ssRNA(+)","",""
106966,"IV: ssRNA(+)","",""
1194444,"IV: ssRNA(+)","",""
1028489,"IV: ssRNA(+)","",""
64141,"IV: ssRNA(+)","",""
310907,"IV: ssRNA(+)","",""
442851,"IV: ssRNA(+)","",""
1637527,"IV: ssRNA(+)","",""
1330521,"IV: ssRNA(+)","",""
1917071,"IV: ssRNA(+)","",""
1917412,"IV: ssRNA(+)","",""
1826059,"IV: ssRNA(+)","",""
147711,"IV: ssRNA(+)","",""
185910,"IV: ssRNA(+)","Human rhinovirus A44",""
185942,"IV: ssRNA(+)","Human rhinovirus A95",""
185935,"IV: ssRNA(+)","Rhinovirus A81",""
573824,"IV: ssRNA(+)","rhinovirus A1",""
185892,"IV: ssRNA(+)","rhinovirus A10",""
185946,"IV: ssRNA(+)","rhinovirus A100",""
1219381,"ssRNA(+)","rhinovirus A101",""
39767,"IV: ssRNA(+)","rhinovirus A11",""
147684,"IV: ssRNA(+)","rhinovirus A12",""
185893,"IV: ssRNA(+)","rhinovirus A13",""
185894,"IV: ssRNA(+)","rhinovirus A15",""
31708,"IV: ssRNA(+)","rhinovirus A16",""
147674,"IV: ssRNA(+)","rhinovirus A18",""
185895,"IV: ssRNA(+)","rhinovirus A19",""
2777147,"IV: ssRNA(+)","",""
147675,"IV: ssRNA(+)","rhinovirus A20",""
44128,"IV: ssRNA(+)","rhinovirus A21",""
185896,"IV: ssRNA(+)","rhinovirus A22",""
12135,"IV: ssRNA(+)","rhinovirus A23",""
185897,"IV: ssRNA(+)","rhinovirus A24",""
185898,"IV: ssRNA(+)","rhinovirus A25",""
147672,"IV: ssRNA(+)","rhinovirus A28",""
44129,"IV: ssRNA(+)","rhinovirus A29",""
185901,"IV: ssRNA(+)","rhinovirus A30",""
185902,"IV: ssRNA(+)","rhinovirus A31",""
185903,"IV: ssRNA(+)","rhinovirus A32",""
185904,"IV: ssRNA(+)","rhinovirus A33",""
185905,"IV: ssRNA(+)","rhinovirus A34",""
147673,"IV: ssRNA(+)","rhinovirus A36",""
185906,"IV: ssRNA(+)","rhinovirus A38",""
185907,"IV: ssRNA(+)","rhinovirus A39",""
185908,"IV: ssRNA(+)","rhinovirus A40",""
185909,"IV: ssRNA(+)","rhinovirus A41",""
167321,"IV: ssRNA(+)","rhinovirus A43",""
147676,"IV: ssRNA(+)","rhinovirus A45",""
167324,"IV: ssRNA(+)","rhinovirus A46",""
185911,"IV: ssRNA(+)","rhinovirus A47",""
44131,"IV: ssRNA(+)","rhinovirus A49",""
44132,"IV: ssRNA(+)","rhinovirus A50",""
185912,"IV: ssRNA(+)","rhinovirus A51",""
185913,"IV: ssRNA(+)","rhinovirus A53",""
185914,"IV: ssRNA(+)","rhinovirus A54",""
185915,"IV: ssRNA(+)","rhinovirus A55",""
185916,"IV: ssRNA(+)","rhinovirus A56",""
185917,"IV: ssRNA(+)","rhinovirus A57",""
44133,"IV: ssRNA(+)","rhinovirus A58",""
185918,"IV: ssRNA(+)","rhinovirus A59",""
185919,"IV: ssRNA(+)","rhinovirus A60",""
185920,"IV: ssRNA(+)","rhinovirus A61",""
44134,"IV: ssRNA(+)","rhinovirus A62",""
185921,"IV: ssRNA(+)","rhinovirus A63",""
185922,"IV: ssRNA(+)","rhinovirus A64",""
44135,"IV: ssRNA(+)","rhinovirus A65",""
185923,"IV: ssRNA(+)","rhinovirus A66",""
185924,"IV: ssRNA(+)","rhinovirus A67",""
185925,"IV: ssRNA(+)","rhinovirus A68",""
44136,"IV: ssRNA(+)","rhinovirus A7",""
185927,"IV: ssRNA(+)","rhinovirus A71",""
185928,"IV: ssRNA(+)","rhinovirus A73",""
185929,"IV: ssRNA(+)","rhinovirus A74",""
185930,"IV: ssRNA(+)","rhinovirus A75",""
185931,"IV: ssRNA(+)","rhinovirus A76",""
185932,"IV: ssRNA(+)","rhinovirus A77",""
147685,"IV: ssRNA(+)","rhinovirus A78",""
185890,"IV: ssRNA(+)","rhinovirus A8",""
185934,"IV: ssRNA(+)","rhinovirus A80",""
167322,"IV: ssRNA(+)","rhinovirus A82",""
185937,"IV: ssRNA(+)","rhinovirus A85",""
185939,"IV: ssRNA(+)","rhinovirus A88",""
12132,"IV: ssRNA(+)","rhinovirus A89",""
185891,"IV: ssRNA(+)","rhinovirus A9",""
185940,"IV: ssRNA(+)","rhinovirus A90",""
185941,"IV: ssRNA(+)","rhinovirus A94",""
185943,"IV: ssRNA(+)","rhinovirus A96",""
185944,"IV: ssRNA(+)","rhinovirus A98",""
147712,"IV: ssRNA(+)","",""
147679,"IV: ssRNA(+)","Rhinovirus B48",""
147678,"IV: ssRNA(+)","Rhinovirus B69",""
12131,"IV: ssRNA(+)","rhinovirus B14",""
150904,"IV: ssRNA(+)","rhinovirus B17",""
185899,"IV: ssRNA(+)","rhinovirus B26",""
185900,"IV: ssRNA(+)","rhinovirus B27",""
44130,"IV: ssRNA(+)","rhinovirus B3",""
167329,"IV: ssRNA(+)","rhinovirus B35",""
147680,"IV: ssRNA(+)","rhinovirus B37",""
185889,"IV: ssRNA(+)","rhinovirus B4",""
147683,"IV: ssRNA(+)","rhinovirus B42",""
147714,"IV: ssRNA(+)","rhinovirus B5",""
147677,"IV: ssRNA(+)","rhinovirus B52",""
147681,"IV: ssRNA(+)","rhinovirus B6",""
185926,"IV: ssRNA(+)","rhinovirus B70",""
44137,"IV: ssRNA(+)","rhinovirus B72",""
185933,"IV: ssRNA(+)","rhinovirus B79",""
185936,"IV: ssRNA(+)","rhinovirus B83",""
167328,"IV: ssRNA(+)","rhinovirus B84",""
185938,"IV: ssRNA(+)","rhinovirus B86",""
167325,"IV: ssRNA(+)","rhinovirus B91",""
167326,"IV: ssRNA(+)","rhinovirus B92",""
167327,"IV: ssRNA(+)","rhinovirus B93",""
167330,"IV: ssRNA(+)","rhinovirus B97",""
185945,"IV: ssRNA(+)","rhinovirus B99",""
463676,"IV: ssRNA(+)","",""
992230,"IV: ssRNA(+)","rhinovirus C1",""
655428,"IV: ssRNA(+)","rhinovirus C10",""
1418031,"ssRNA(+)","rhinovirus C5",""
1929150,"IV: ssRNA(+)","",""
1849328,"IV: ssRNA(+)","",""
47681,"IV: ssRNA(+)","",""
2220002,"IV: ssRNA(+)","",""
1604871,"IV: ssRNA(+)","",""
2773293,"IV: ssRNA(+)","",""
2682608,"IV: ssRNA(+)","",""
2682606,"IV: ssRNA(+)","",""
686984,"IV: ssRNA(+)","",""
1002921,"IV: ssRNA(+)","",""
1002918,"IV: ssRNA(+)","",""
1958777,"IV: ssRNA(+)","",""
2161803,"IV: ssRNA(+)","",""
1641896,"IV: ssRNA(+)","",""
12092,"IV: ssRNA(+)","",""
12101,"IV: ssRNA(+)","",""
1708572,"IV: ssRNA(+)","",""
1987139,"IV: ssRNA(+)","",""
1987140,"IV: ssRNA(+)","",""
1987141,"IV: ssRNA(+)","",""
1987142,"IV: ssRNA(+)","",""
1987143,"IV: ssRNA(+)","",""
1987144,"IV: ssRNA(+)","",""
2766976,"IV: ssRNA(+)","",""
1987145,"IV: ssRNA(+)","",""
1768064,"IV: ssRNA(+)","",""
2871093,"IV: ssRNA(+)","",""
2058161,"IV: ssRNA(+)","",""
1150861,"IV: ssRNA(+)","",""
2041149,"IV: ssRNA(+)","",""
2764087,"IV: ssRNA(+)","",""
1766557,"IV: ssRNA(+)","",""
1313215,"IV: ssRNA(+)","",""
1082189,"IV: ssRNA(+)","",""
1281440,"IV: ssRNA(+)","",""
1379496,"IV: ssRNA(+)","",""
1224522,"IV: ssRNA(+)","",""
194965,"IV: ssRNA(+)","",""
1452516,"IV: ssRNA(+)","",""
1156769,"IV: ssRNA(+)","",""
1136133,"IV: ssRNA(+)","",""
703582,"IV: ssRNA(+)","",""
569195,"IV: ssRNA(+)","",""
1659220,"IV: ssRNA(+)","",""
2773290,"IV: ssRNA(+)","",""
1836608,"IV: ssRNA(+)","",""
1659219,"IV: ssRNA(+)","",""
1074213,"IV: ssRNA(+)","",""
2779843,"IV: ssRNA(+)","",""
2902768,"IV: ssRNA(+)","",""
2902769,"IV: ssRNA(+)","",""
1379161,"IV: ssRNA(+)","",""
1399966,"IV: ssRNA(+)","",""
1477515,"IV: ssRNA(+)","",""
2847848,"IV: ssRNA(+)","",""
1987722,"IV: ssRNA(+)","",""
2079598,"IV: ssRNA(+)","",""
1330070,"IV: ssRNA(+)","",""
980964,"IV: ssRNA(+)","",""
871700,"IV: ssRNA(+)","",""
871701,"IV: ssRNA(+)","",""
871699,"IV: ssRNA(+)","",""
2065211,"IV: ssRNA(+)","",""
1871132,"IV: ssRNA(+)","",""
2116187,"IV: ssRNA(+)","",""
1268383,"IV: ssRNA(+)","",""
1511807,"IV: ssRNA(+)","",""
1902501,"IV: ssRNA(+)","",""
1902502,"IV: ssRNA(+)","",""
1416021,"IV: ssRNA(+)","",""
1330524,"IV: ssRNA(+)","",""
1330996,"IV: ssRNA(+)","",""
651733,"IV: ssRNA(+)","",""
1547495,"IV: ssRNA(+)","",""
1755588,"IV: ssRNA(+)","",""
2773315,"IV: ssRNA(+)","",""
1482734,"IV: ssRNA(+)","",""
471728,"IV: ssRNA(+)","",""
2870389,"IV: ssRNA(+)","",""
691956,"IV: ssRNA(+)","",""
1006061,"IV: ssRNA(+)","",""
398066,"IV: ssRNA(+)","",""
427748,"IV: ssRNA(+)","",""
427749,"IV: ssRNA(+)","",""
1006063,"IV: ssRNA(+)","",""
542654,"IV: ssRNA(+)","",""
673840,"IV: ssRNA(+)","",""
673841,"IV: ssRNA(+)","",""
1293536,"IV: ssRNA(+)","",""
2849512,"IV: ssRNA(+)","",""
1534545,"IV: ssRNA(+)","",""
1534546,"IV: ssRNA(+)","",""
1766559,"IV: ssRNA(+)","",""
2169853,"IV: ssRNA(+)","",""
2169854,"IV: ssRNA(+)","",""
1755590,"IV: ssRNA(+)","",""
2847817,"IV: ssRNA(+)","",""
2169965,"IV: ssRNA(+)","",""
2870349,"IV: ssRNA(+)","",""
2870351,"IV: ssRNA(+)","",""
1439369,"IV: ssRNA(+)","",""
1401263,"IV: ssRNA(+)","",""
2170052,"IV: ssRNA(+)","",""
1565990,"IV: ssRNA(+)","",""
1803956,"IV: ssRNA(+)","",""
12063,"IV: ssRNA(+)","",""
39085,"IV: ssRNA(+)","",""
195055,"IV: ssRNA(+)","",""
362784,"IV: ssRNA(+)","",""
376148,"IV: ssRNA(+)","",""
411152,"IV: ssRNA(+)","",""
602074,"IV: ssRNA(+)","",""
172314,"IV: ssRNA(+)","",""
172317,"IV: ssRNA(+)","",""
1001061,"IV: ssRNA(+)","",""
172316,"IV: ssRNA(+)","",""
1294177,"IV: ssRNA(+)","",""
1394142,"IV: ssRNA(+)","",""
1511784,"IV: ssRNA(+)","",""
1511785,"IV: ssRNA(+)","",""
1398149,"IV: ssRNA(+)","",""
2170191,"IV: ssRNA(+)","",""
1281456,"IV: ssRNA(+)","",""
2016448,"IV: ssRNA(+)","",""
1074863,"IV: ssRNA(+)","",""
1074864,"IV: ssRNA(+)","",""
1074865,"IV: ssRNA(+)","",""
1534544,"IV: ssRNA(+)","",""
1534547,"IV: ssRNA(+)","",""
1964370,"IV: ssRNA(+)","",""
1108810,"IV: ssRNA(+)","",""
2013564,"IV: ssRNA(+)","",""
2079465,"IV: ssRNA(+)","",""
1195279,"IV: ssRNA(+)","",""
928289,"IV: ssRNA(+)","",""
1089138,"IV: ssRNA(+)","",""
2218594,"IV: ssRNA(+)","",""
1483681,"IV: ssRNA(+)","",""
1888309,"IV: ssRNA(+)","",""
1923167,"IV: ssRNA(+)","",""
1923166,"IV: ssRNA(+)","",""
2018501,"IV: ssRNA(+)","",""
2018503,"IV: ssRNA(+)","",""
2018502,"IV: ssRNA(+)","",""
1923469,"IV: ssRNA(+)","",""
439491,"IV: ssRNA(+)","",""
2018500,"IV: ssRNA(+)","",""
101688,"IV: ssRNA(+)","",""
257463,"IV: ssRNA(+)","",""
202566,"IV: ssRNA(+)","",""
1476584,"IV: ssRNA(+)","",""
12260,"IV: ssRNA(+)","",""
128790,"IV: ssRNA(+)","",""
649890,"IV: ssRNA(+)","",""
12264,"IV: ssRNA(+)","",""
12261,"IV: ssRNA(+)","",""
328061,"IV: ssRNA(+)","",""
12262,"IV: ssRNA(+)","",""
12263,"IV: ssRNA(+)","",""
392504,"IV: ssRNA(+)","",""
50817,"IV: ssRNA(+)","",""
76875,"IV: ssRNA(+)","",""
1131416,"IV: ssRNA(+)","",""
487492,"IV: ssRNA(+)","",""
1849838,"IV: ssRNA(+)","",""
1432135,"IV: ssRNA(+)","",""
1855510,"IV: ssRNA(+)","",""
95622,"IV: ssRNA(+)","",""
1962503,"IV: ssRNA(+)","",""
136418,"IV: ssRNA(+)","",""
12271,"IV: ssRNA(+)","",""
46075,"IV: ssRNA(+)","",""
348894,"IV: ssRNA(+)","",""
191547,"IV: ssRNA(+)","",""
65743,"IV: ssRNA(+)","",""
1071488,"IV: ssRNA(+)","",""
12615,"IV: ssRNA(+)","",""
173976,"IV: ssRNA(+)","",""
223769,"IV: ssRNA(+)","",""
748667,"IV: ssRNA(+)","",""
12273,"IV: ssRNA(+)","",""
233784,"IV: ssRNA(+)","",""
12274,"IV: ssRNA(+)","",""
669377,"IV: ssRNA(+)","",""
1527441,"IV: ssRNA(+)","",""
2058094,"IV: ssRNA(+)","",""
121429,"IV: ssRNA(+)","",""
65068,"IV: ssRNA(+)","",""
257464,"IV: ssRNA(+)","",""
2340870,"IV: ssRNA(+)","",""
2170039,"IV: ssRNA(+)","",""
12809,"IV: ssRNA(+)","",""
1927714,"IV: ssRNA(+)","",""
12282,"IV: ssRNA(+)","",""
12275,"IV: ssRNA(+)","",""
12280,"IV: ssRNA(+)","",""
1935922,"IV: ssRNA(+)","",""
1120751,"IV: ssRNA(+)","",""
2170181,"IV: ssRNA(+)","",""
47416,"IV: ssRNA(+)","",""
367301,"IV: ssRNA(+)","",""
167161,"IV: ssRNA(+)","",""
680112,"IV: ssRNA(+)","",""
12777,"IV: ssRNA(+)","",""
28351,"IV: ssRNA(+)","",""
1425364,"IV: ssRNA(+)","",""
1358807,"IV: ssRNA(+)","",""
1561160,"IV: ssRNA(+)","",""
1810396,"IV: ssRNA(+)","",""
470166,"IV: ssRNA(+)","",""
370833,"IV: ssRNA(+)","",""
661101,"IV: ssRNA(+)","",""
1481465,"IV: ssRNA(+)","",""
1720595,"IV: ssRNA(+)","",""
51354,"IV: ssRNA(+)","",""
35287,"IV: ssRNA(+)","",""
2419797,"IV: ssRNA(+)","",""
631345,"IV: ssRNA(+)","",""
1871153,"IV: ssRNA(+)","",""
1648481,"IV: ssRNA(+)","",""
1648482,"IV: ssRNA(+)","",""
1648483,"IV: ssRNA(+)","",""
1648484,"IV: ssRNA(+)","",""
1931369,"IV: ssRNA(+)","",""
1931370,"IV: ssRNA(+)","",""
1931371,"IV: ssRNA(+)","",""
1926996,"IV: ssRNA(+)","",""
1926969,"IV: ssRNA(+)","",""
2099352,"IV: ssRNA(+)","",""
2074132,"IV: ssRNA(+)","",""
1781241,"IV: ssRNA(+)","",""
1813615,"IV: ssRNA(+)","",""
1930509,"IV: ssRNA(+)","",""
1654355,"IV: ssRNA(+)","",""
2108204,"IV: ssRNA(+)","",""
2108205,"IV: ssRNA(+)","",""
1983535,"IV: ssRNA(+)","",""
1813613,"IV: ssRNA(+)","",""
1795648,"IV: ssRNA(+)","",""
1105380,"IV: ssRNA(+)","",""
1105381,"IV: ssRNA(+)","",""
1663127,"IV: ssRNA(+)","",""
1912234,"IV: ssRNA(+)","",""
1965225,"IV: ssRNA(+)","",""
2029771,"IV: ssRNA(+)","",""
2315806,"IV: ssRNA(+)","",""
2315807,"IV: ssRNA(+)","",""
2030964,"IV: ssRNA(+)","",""
32625,"IV: ssRNA(+)","",""
1770265,"IV: ssRNA(+)","",""
1301220,"IV: ssRNA(+)","",""
2560515,"IV: ssRNA(+)","",""
193121,"IV: ssRNA(+)","",""
2073163,"IV: ssRNA(+)","",""
305785,"IV: ssRNA(+)","",""
131082,"IV: ssRNA(+)","",""
156690,"IV: ssRNA(+)","",""
12042,"IV: ssRNA(+)","",""
66200,"IV: ssRNA(+)","",""
228582,"IV: ssRNA(+)","",""
2170100,"IV: ssRNA(+)","",""
328430,"IV: ssRNA(+)","",""
312295,"IV: ssRNA(+)","",""
91753,"IV: ssRNA(+)","",""
2283388,"IV: ssRNA(+)","",""
2170101,"IV: ssRNA(+)","",""
1833824,"IV: ssRNA(+)","",""
471717,"IV: ssRNA(+)","",""
1462681,"IV: ssRNA(+)","",""
909827,"IV: ssRNA(+)","",""
2560636,"IV: ssRNA(+)","",""
1965355,"IV: ssRNA(+)","",""
12045,"IV: ssRNA(+)","",""
2518373,"IV: ssRNA(+)","",""
646010,"IV: ssRNA(+)","",""
94290,"IV: ssRNA(+)","",""
192203,"IV: ssRNA(+)","",""
131083,"IV: ssRNA(+)","",""
1046403,"IV: ssRNA(+)","",""
1963256,"IV: ssRNA(+)","",""
1825924,"IV: ssRNA(+)","",""
1913124,"IV: ssRNA(+)","",""
1913125,"IV: ssRNA(+)","",""
1462682,"IV: ssRNA(+)","",""
1756832,"IV: ssRNA(+)","",""
1577997,"IV: ssRNA(+)","",""
1564903,"IV: ssRNA(+)","",""
1972995,"IV: ssRNA(+)","",""
2019445,"IV: ssRNA(+)","",""
572239,"IV: ssRNA(+)","",""
1913024,"IV: ssRNA(+)","",""
1133751,"IV: ssRNA(+)","",""
1714570,"IV: ssRNA(+)","",""
40979,"IV: ssRNA(+)","",""
1602124,"IV: ssRNA(+)","",""
524023,"IV: ssRNA(+)","",""
12470,"IV: ssRNA(+)","",""
685899,"IV: ssRNA(+)","",""
2607629,"IV: ssRNA(+)","",""
31744,"IV: ssRNA(+)","",""
1432563,"IV: ssRNA(+)","",""
119910,"IV: ssRNA(+)","",""
12558,"IV: ssRNA(+)","",""
12471,"IV: ssRNA(+)","",""
12139,"IV: ssRNA(+)","",""
196398,"IV: ssRNA(+)","",""
378833,"IV: ssRNA(+)","",""
1080798,"IV: ssRNA(+)","",""
12472,"IV: ssRNA(+)","",""
218923,"IV: ssRNA(+)","",""
12473,"IV: ssRNA(+)","",""
2306727,"IV: ssRNA(+)","",""
2306623,"IV: ssRNA(+)","",""
1982660,"IV: ssRNA(+)","",""
323118,"IV: ssRNA(+)","",""
12466,"IV: ssRNA(+)","",""
12465,"IV: ssRNA(+)","",""
157837,"IV: ssRNA(+)","",""
59500,"IV: ssRNA(+)","",""
35285,"IV: ssRNA(+)","",""
75746,"IV: ssRNA(+)","",""
2494552,"IV: ssRNA(+)","",""
137758,"IV: ssRNA(+)","",""
1890365,"IV: ssRNA(+)","",""
137475,"IV: ssRNA(+)","",""
397544,"IV: ssRNA(+)","",""
41459,"IV: ssRNA(+)","",""
178599,"IV: ssRNA(+)","",""
946046,"IV: ssRNA(+)","",""
1993907,"ssRNA(+)","",""
2212477,"IV: ssRNA(+)","",""
46076,"IV: ssRNA(+)","",""
1987403,"IV: ssRNA(+)","",""
104637,"IV: ssRNA(+)","",""
128818,"IV: ssRNA(+)","",""
596957,"IV: ssRNA(+)","",""
2175329,"IV: ssRNA(+)","",""
1198147,"IV: ssRNA(+)","",""
53954,"IV: ssRNA(+)","",""
431317,"IV: ssRNA(+)","",""
2056161,"IV: ssRNA(+)","",""
515575,"IV: ssRNA(+)","",""
260374,"IV: ssRNA(+)","",""
241651,"ssRNA(+)","",""
168135,"IV: ssRNA(+)","",""
405558,"IV: ssRNA(+)","",""
443746,"IV: ssRNA(+)","",""
45661,"IV: ssRNA(+)","",""
2170132,"IV: ssRNA(+)","",""
373398,"IV: ssRNA(+)","",""
400395,"IV: ssRNA(+)","",""
43240,"IV: ssRNA(+)","",""
12196,"IV: ssRNA(+)","",""
29276,"IV: ssRNA(+)","",""
28353,"IV: ssRNA(+)","",""
12197,"IV: ssRNA(+)","",""
114921,"IV: ssRNA(+)","",""
588752,"IV: ssRNA(+)","",""
320856,"IV: ssRNA(+)","",""
433357,"IV: ssRNA(+)","",""
1072517,"IV: ssRNA(+)","",""
1239452,"IV: ssRNA(+)","",""
487155,"IV: ssRNA(+)","",""
1886606,"IV: ssRNA(+)","",""
433462,"IV: ssRNA(+)","",""
82847,"ssRNA(+)","",""
114922,"IV: ssRNA(+)","",""
114923,"IV: ssRNA(+)","",""
369752,"IV: ssRNA(+)","",""
112436,"IV: ssRNA(+)","",""
414528,"IV: ssRNA(+)","",""
52280,"IV: ssRNA(+)","",""
12198,"IV: ssRNA(+)","",""
192452,"IV: ssRNA(+)","",""
91613,"IV: ssRNA(+)","",""
2591696,"IV: ssRNA(+)","",""
12199,"IV: ssRNA(+)","",""
2005044,"IV: ssRNA(+)","",""
861561,"IV: ssRNA(+)","",""
578107,"IV: ssRNA(+)","",""
282712,"IV: ssRNA(+)","",""
29271,"IV: ssRNA(+)","",""
2562807,"IV: ssRNA(+)","",""
2491019,"IV: ssRNA(+)","",""
1198144,"IV: ssRNA(+)","",""
2734556,"IV: ssRNA(+)","",""
341167,"IV: ssRNA(+)","",""
73423,"IV: ssRNA(+)","",""
291286,"IV: ssRNA(+)","",""
421012,"IV: ssRNA(+)","",""
332471,"IV: ssRNA(+)","",""
12201,"IV: ssRNA(+)","",""
1972994,"IV: ssRNA(+)","",""
1324128,"IV: ssRNA(+)","",""
409486,"IV: ssRNA(+)","",""
369762,"IV: ssRNA(+)","",""
421010,"IV: ssRNA(+)","",""
421013,"IV: ssRNA(+)","",""
2170135,"IV: ssRNA(+)","",""
206392,"IV: ssRNA(+)","",""
32620,"IV: ssRNA(+)","",""
79917,"IV: ssRNA(+)","",""
1775963,"IV: ssRNA(+)","",""
31742,"IV: ssRNA(+)","",""
674908,"ssRNA(+)","",""
1080799,"IV: ssRNA(+)","",""
322053,"IV: ssRNA(+)","",""
42004,"IV: ssRNA(+)","",""
1688637,"IV: ssRNA(+)","",""
12202,"IV: ssRNA(+)","",""
32624,"IV: ssRNA(+)","",""
2136283,"IV: ssRNA(+)","",""
573615,"IV: ssRNA(+)","",""
12203,"IV: ssRNA(+)","",""
565624,"IV: ssRNA(+)","",""
2293720,"IV: ssRNA(+)","",""
2058620,"IV: ssRNA(+)","",""
167129,"IV: ssRNA(+)","",""
394036,"IV: ssRNA(+)","",""
160842,"IV: ssRNA(+)","",""
160843,"IV: ssRNA(+)","",""
2608606,"IV: ssRNA(+)","",""
43130,"IV: ssRNA(+)","",""
12204,"IV: ssRNA(+)","",""
186643,"IV: ssRNA(+)","",""
796352,"IV: ssRNA(+)","",""
46917,"IV: ssRNA(+)","",""
12205,"IV: ssRNA(+)","",""
12206,"IV: ssRNA(+)","",""
12207,"IV: ssRNA(+)","",""
2058396,"IV: ssRNA(+)","",""
2730579,"IV: ssRNA(+)","",""
551003,"IV: ssRNA(+)","",""
31732,"IV: ssRNA(+)","",""
12208,"IV: ssRNA(+)","",""
33763,"IV: ssRNA(+)","",""
1856031,"IV: ssRNA(+)","",""
221262,"IV: ssRNA(+)","",""
12209,"IV: ssRNA(+)","",""
12210,"IV: ssRNA(+)","",""
255066,"IV: ssRNA(+)","",""
160358,"IV: ssRNA(+)","",""
187978,"IV: ssRNA(+)","",""
2320870,"IV: ssRNA(+)","",""
1403565,"IV: ssRNA(+)","",""
12211,"IV: ssRNA(+)","",""
31738,"IV: ssRNA(+)","",""
587197,"IV: ssRNA(+)","",""
1220025,"IV: ssRNA(+)","",""
12215,"IV: ssRNA(+)","",""
40640,"IV: ssRNA(+)","",""
12216,"IV: ssRNA(+)","",""
1107955,"IV: ssRNA(+)","",""
1107954,"IV: ssRNA(+)","",""
444180,"IV: ssRNA(+)","",""
12217,"IV: ssRNA(+)","",""
1234808,"IV: ssRNA(+)","",""
122280,"IV: ssRNA(+)","",""
12220,"IV: ssRNA(+)","",""
317718,"IV: ssRNA(+)","",""
317719,"IV: ssRNA(+)","",""
317720,"IV: ssRNA(+)","",""
341111,"IV: ssRNA(+)","",""
2070152,"IV: ssRNA(+)","",""
157018,"IV: ssRNA(+)","",""
62059,"IV: ssRNA(+)","",""
32619,"IV: ssRNA(+)","",""
12222,"IV: ssRNA(+)","",""
867160,"IV: ssRNA(+)","",""
12223,"IV: ssRNA(+)","",""
2018312,"IV: ssRNA(+)","",""
12224,"IV: ssRNA(+)","",""
129732,"IV: ssRNA(+)","",""
715480,"IV: ssRNA(+)","",""
1963260,"IV: ssRNA(+)","",""
12844,"IV: ssRNA(+)","",""
31743,"IV: ssRNA(+)","",""
453050,"IV: ssRNA(+)","",""
930881,"IV: ssRNA(+)","",""
46619,"IV: ssRNA(+)","",""
945960,"IV: ssRNA(+)","",""
400394,"IV: ssRNA(+)","",""
299200,"IV: ssRNA(+)","",""
12227,"IV: ssRNA(+)","",""
1792583,"IV: ssRNA(+)","",""
33765,"IV: ssRNA(+)","",""
12228,"IV: ssRNA(+)","",""
1176153,"IV: ssRNA(+)","",""
307997,"ssRNA(+)","",""
244050,"ssRNA(+)","",""
12229,"ssRNA(+)","",""
12230,"IV: ssRNA(+)","",""
300942,"IV: ssRNA(+)","",""
430059,"IV: ssRNA(+)","",""
326202,"IV: ssRNA(+)","",""
515446,"IV: ssRNA(+)","",""
146500,"IV: ssRNA(+)","",""
1862127,"IV: ssRNA(+)","",""
187977,"IV: ssRNA(+)","",""
400396,"IV: ssRNA(+)","",""
201862,"IV: ssRNA(+)","",""
87097,"IV: ssRNA(+)","",""
41460,"IV: ssRNA(+)","",""
418827,"IV: ssRNA(+)","",""
270478,"IV: ssRNA(+)","",""
204478,"IV: ssRNA(+)","",""
1679239,"IV: ssRNA(+)","",""
1406816,"IV: ssRNA(+)","",""
390849,"IV: ssRNA(+)","",""
12232,"IV: ssRNA(+)","",""
2018313,"IV: ssRNA(+)","",""
2294149,"IV: ssRNA(+)","",""
1048434,"IV: ssRNA(+)","",""
41763,"IV: ssRNA(+)","",""
41764,"IV: ssRNA(+)","",""
40666,"IV: ssRNA(+)","",""
